metodo,imagen_id,nivel_brillo,estado_ojo,ear_ref,clase_ref,ear_mejorada,clase_predicha,resultado
CLAHE,closed_eye_0288.jpg_face_1,B25,cerrado,0.025711,cerrado,0.042254,cerrado,TP
CLAHE,closed_eye_0288.jpg_face_1,B40,cerrado,0.025711,cerrado,0.047012,cerrado,TP
CLAHE,closed_eye_0296.jpg_face_3,B5,cerrado,0.06445,cerrado,0.189731,abierto,FN
CLAHE,closed_eye_0296.jpg_face_3,B10,cerrado,0.06445,cerrado,0.086726,cerrado,TP
CLAHE,closed_eye_0296.jpg_face_3,B15,cerrado,0.06445,cerrado,0.064281,cerrado,TP
CLAHE,closed_eye_0296.jpg_face_3,B25,cerrado,0.06445,cerrado,0.079776,cerrado,TP
CLAHE,closed_eye_0296.jpg_face_3,B40,cerrado,0.06445,cerrado,0.084769,cerrado,TP
CLAHE,closed_eye_0312.jpg_face_2,B5,cerrado,0.057643,cerrado,0.084155,cerrado,TP
CLAHE,closed_eye_0312.jpg_face_2,B10,cerrado,0.057643,cerrado,0.053327,cerrado,TP
CLAHE,closed_eye_0312.jpg_face_2,B15,cerrado,0.057643,cerrado,0.049541,cerrado,TP
CLAHE,closed_eye_0312.jpg_face_2,B25,cerrado,0.057643,cerrado,0.057344,cerrado,TP
CLAHE,closed_eye_0312.jpg_face_2,B40,cerrado,0.057643,cerrado,0.060714,cerrado,TP
CLAHE,closed_eye_0334.BMP_face_1,B5,cerrado,0.080599,cerrado,0.109697,cerrado,TP
CLAHE,closed_eye_0334.BMP_face_1,B10,cerrado,0.080599,cerrado,0.082952,cerrado,TP
CLAHE,closed_eye_0334.BMP_face_1,B15,cerrado,0.080599,cerrado,0.081464,cerrado,TP
CLAHE,closed_eye_0334.BMP_face_1,B25,cerrado,0.080599,cerrado,0.091549,cerrado,TP
CLAHE,closed_eye_0334.BMP_face_1,B40,cerrado,0.080599,cerrado,0.083244,cerrado,TP
CLAHE,closed_eye_0335.jpg_face_1,B5,cerrado,0.137731,cerrado,0.236303,abierto,FN
CLAHE,closed_eye_0335.jpg_face_1,B10,cerrado,0.137731,cerrado,0.166248,abierto,FN
CLAHE,closed_eye_0335.jpg_face_1,B15,cerrado,0.137731,cerrado,0.16687,abierto,FN
CLAHE,closed_eye_0335.jpg_face_1,B25,cerrado,0.137731,cerrado,0.11379,cerrado,TP
CLAHE,closed_eye_0335.jpg_face_1,B40,cerrado,0.137731,cerrado,0.111099,cerrado,TP
CLAHE,closed_eye_0341.jpg_face_2,B5,cerrado,0.108515,cerrado,0.211986,abierto,FN
CLAHE,closed_eye_0341.jpg_face_2,B10,cerrado,0.108515,cerrado,0.240974,abierto,FN
CLAHE,closed_eye_0341.jpg_face_2,B15,cerrado,0.108515,cerrado,0.187621,abierto,FN
CLAHE,closed_eye_0341.jpg_face_2,B25,cerrado,0.108515,cerrado,0.153197,cerrado,TP
CLAHE,closed_eye_0341.jpg_face_2,B40,cerrado,0.108515,cerrado,0.161603,abierto,FN
CLAHE,closed_eye_0342.jpg_face_2,B5,cerrado,0.047956,cerrado,,no_det,no_det
CLAHE,closed_eye_0342.jpg_face_2,B10,cerrado,0.047956,cerrado,0.136744,cerrado,TP
CLAHE,closed_eye_0342.jpg_face_2,B15,cerrado,0.047956,cerrado,0.092627,cerrado,TP
CLAHE,closed_eye_0342.jpg_face_2,B25,cerrado,0.047956,cerrado,0.104099,cerrado,TP
CLAHE,closed_eye_0342.jpg_face_2,B40,cerrado,0.047956,cerrado,0.079095,cerrado,TP
CLAHE,closed_eye_0344.jpg_face_2,B5,cerrado,0.08469,cerrado,0.179609,abierto,FN
CLAHE,closed_eye_0344.jpg_face_2,B10,cerrado,0.08469,cerrado,0.171405,abierto,FN
CLAHE,closed_eye_0344.jpg_face_2,B15,cerrado,0.08469,cerrado,0.137446,cerrado,TP
CLAHE,closed_eye_0344.jpg_face_2,B25,cerrado,0.08469,cerrado,0.121242,cerrado,TP
CLAHE,closed_eye_0344.jpg_face_2,B40,cerrado,0.08469,cerrado,0.113487,cerrado,TP
CLAHE,closed_eye_0346.jpg_face_1,B5,cerrado,0.087208,cerrado,0.173979,abierto,FN
CLAHE,closed_eye_0346.jpg_face_1,B10,cerrado,0.087208,cerrado,0.199792,abierto,FN
CLAHE,closed_eye_0346.jpg_face_1,B15,cerrado,0.087208,cerrado,0.195688,abierto,FN
CLAHE,closed_eye_0346.jpg_face_1,B25,cerrado,0.087208,cerrado,0.065801,cerrado,TP
CLAHE,closed_eye_0346.jpg_face_1,B40,cerrado,0.087208,cerrado,0.069363,cerrado,TP
CLAHE,closed_eye_0353.jpg_face_1,B5,cerrado,0.052032,cerrado,0.07363,cerrado,TP
CLAHE,closed_eye_0353.jpg_face_1,B10,cerrado,0.052032,cerrado,0.062003,cerrado,TP
CLAHE,closed_eye_0353.jpg_face_1,B15,cerrado,0.052032,cerrado,0.043703,cerrado,TP
CLAHE,closed_eye_0353.jpg_face_1,B25,cerrado,0.052032,cerrado,0.050307,cerrado,TP
CLAHE,closed_eye_0353.jpg_face_1,B40,cerrado,0.052032,cerrado,0.05403,cerrado,TP
CLAHE,closed_eye_0360.jpg_face_1,B5,cerrado,0.088965,cerrado,0.128764,cerrado,TP
CLAHE,closed_eye_0360.jpg_face_1,B10,cerrado,0.088965,cerrado,0.141024,cerrado,TP
CLAHE,closed_eye_0360.jpg_face_1,B15,cerrado,0.088965,cerrado,0.088334,cerrado,TP
CLAHE,closed_eye_0360.jpg_face_1,B25,cerrado,0.088965,cerrado,0.084908,cerrado,TP
CLAHE,closed_eye_0360.jpg_face_1,B40,cerrado,0.088965,cerrado,0.080332,cerrado,TP
CLAHE,closed_eye_0361.jpg_face_3,B5,cerrado,0.051823,cerrado,0.181926,abierto,FN
CLAHE,closed_eye_0361.jpg_face_3,B10,cerrado,0.051823,cerrado,0.077741,cerrado,TP
CLAHE,closed_eye_0361.jpg_face_3,B15,cerrado,0.051823,cerrado,0.09057,cerrado,TP
CLAHE,closed_eye_0361.jpg_face_3,B25,cerrado,0.051823,cerrado,0.035657,cerrado,TP
CLAHE,closed_eye_0361.jpg_face_3,B40,cerrado,0.051823,cerrado,0.036679,cerrado,TP
CLAHE,closed_eye_0365.jpg_face_2,B5,cerrado,0.067712,cerrado,0.111349,cerrado,TP
CLAHE,closed_eye_0365.jpg_face_2,B10,cerrado,0.067712,cerrado,0.059568,cerrado,TP
CLAHE,closed_eye_0365.jpg_face_2,B15,cerrado,0.067712,cerrado,0.055561,cerrado,TP
CLAHE,closed_eye_0365.jpg_face_2,B25,cerrado,0.067712,cerrado,0.05392,cerrado,TP
CLAHE,closed_eye_0365.jpg_face_2,B40,cerrado,0.067712,cerrado,0.052229,cerrado,TP
CLAHE,closed_eye_0372.jpg_face_5,B5,cerrado,0.024208,cerrado,0.093656,cerrado,TP
CLAHE,closed_eye_0372.jpg_face_5,B10,cerrado,0.024208,cerrado,0.048472,cerrado,TP
CLAHE,closed_eye_0372.jpg_face_5,B15,cerrado,0.024208,cerrado,0.034998,cerrado,TP
CLAHE,closed_eye_0372.jpg_face_5,B25,cerrado,0.024208,cerrado,0.031378,cerrado,TP
CLAHE,closed_eye_0372.jpg_face_5,B40,cerrado,0.024208,cerrado,0.02414,cerrado,TP
CLAHE,closed_eye_0382.jpg_face_1,B5,cerrado,0.035068,cerrado,0.074988,cerrado,TP
CLAHE,closed_eye_0382.jpg_face_1,B10,cerrado,0.035068,cerrado,0.060015,cerrado,TP
CLAHE,closed_eye_0382.jpg_face_1,B15,cerrado,0.035068,cerrado,0.040343,cerrado,TP
CLAHE,closed_eye_0382.jpg_face_1,B25,cerrado,0.035068,cerrado,0.044729,cerrado,TP
CLAHE,closed_eye_0382.jpg_face_1,B40,cerrado,0.035068,cerrado,0.045229,cerrado,TP
CLAHE,closed_eye_0386.jpg_face_1,B5,cerrado,0.173106,abierto,,no_det,no_det
CLAHE,closed_eye_0386.jpg_face_1,B10,cerrado,0.173106,abierto,0.175079,abierto,FN
CLAHE,closed_eye_0386.jpg_face_1,B15,cerrado,0.173106,abierto,0.164809,abierto,FN
CLAHE,closed_eye_0386.jpg_face_1,B25,cerrado,0.173106,abierto,0.156032,abierto,FN
CLAHE,closed_eye_0386.jpg_face_1,B40,cerrado,0.173106,abierto,0.170374,abierto,FN
CLAHE,closed_eye_0402.jpg_face_1,B5,cerrado,0.058494,cerrado,0.20895,abierto,FN
CLAHE,closed_eye_0402.jpg_face_1,B10,cerrado,0.058494,cerrado,0.12661,cerrado,TP
CLAHE,closed_eye_0402.jpg_face_1,B15,cerrado,0.058494,cerrado,0.095437,cerrado,TP
CLAHE,closed_eye_0402.jpg_face_1,B25,cerrado,0.058494,cerrado,0.078249,cerrado,TP
CLAHE,closed_eye_0402.jpg_face_1,B40,cerrado,0.058494,cerrado,0.070853,cerrado,TP
CLAHE,closed_eye_0406.jpg_face_1,B5,cerrado,0.05546,cerrado,,no_det,no_det
CLAHE,closed_eye_0406.jpg_face_1,B10,cerrado,0.05546,cerrado,0.063013,cerrado,TP
CLAHE,closed_eye_0406.jpg_face_1,B15,cerrado,0.05546,cerrado,0.068483,cerrado,TP
CLAHE,closed_eye_0406.jpg_face_1,B25,cerrado,0.05546,cerrado,0.056331,cerrado,TP
CLAHE,closed_eye_0406.jpg_face_1,B40,cerrado,0.05546,cerrado,0.055143,cerrado,TP
CLAHE,closed_eye_0411.jpg_face_1,B5,cerrado,0.039924,cerrado,0.180303,abierto,FN
CLAHE,closed_eye_0411.jpg_face_1,B10,cerrado,0.039924,cerrado,0.098963,cerrado,TP
CLAHE,closed_eye_0411.jpg_face_1,B15,cerrado,0.039924,cerrado,0.073882,cerrado,TP
CLAHE,closed_eye_0411.jpg_face_1,B25,cerrado,0.039924,cerrado,0.052922,cerrado,TP
CLAHE,closed_eye_0411.jpg_face_1,B40,cerrado,0.039924,cerrado,0.042068,cerrado,TP
CLAHE,closed_eye_0421.jpg_face_1,B5,cerrado,0.105119,cerrado,0.125733,cerrado,TP
CLAHE,closed_eye_0421.jpg_face_1,B10,cerrado,0.105119,cerrado,0.108663,cerrado,TP
CLAHE,closed_eye_0421.jpg_face_1,B15,cerrado,0.105119,cerrado,0.10095,cerrado,TP
CLAHE,closed_eye_0421.jpg_face_1,B25,cerrado,0.105119,cerrado,0.104613,cerrado,TP
CLAHE,closed_eye_0421.jpg_face_1,B40,cerrado,0.105119,cerrado,0.113338,cerrado,TP
CLAHE,closed_eye_0423.jpg_face_1,B5,cerrado,0.029733,cerrado,0.109709,cerrado,TP
CLAHE,closed_eye_0423.jpg_face_1,B10,cerrado,0.029733,cerrado,0.047853,cerrado,TP
CLAHE,closed_eye_0423.jpg_face_1,B15,cerrado,0.029733,cerrado,0.04292,cerrado,TP
CLAHE,closed_eye_0423.jpg_face_1,B25,cerrado,0.029733,cerrado,0.051901,cerrado,TP
CLAHE,closed_eye_0423.jpg_face_1,B40,cerrado,0.029733,cerrado,0.051001,cerrado,TP
CLAHE,closed_eye_0424.jpg_face_1,B5,cerrado,0.054862,cerrado,,no_det,no_det
CLAHE,closed_eye_0424.jpg_face_1,B10,cerrado,0.054862,cerrado,,no_det,no_det
CLAHE,closed_eye_0424.jpg_face_1,B15,cerrado,0.054862,cerrado,0.08475,cerrado,TP
CLAHE,closed_eye_0424.jpg_face_1,B25,cerrado,0.054862,cerrado,0.102119,cerrado,TP
CLAHE,closed_eye_0424.jpg_face_1,B40,cerrado,0.054862,cerrado,0.091198,cerrado,TP
CLAHE,closed_eye_0427.jpg_face_1,B5,cerrado,0.024017,cerrado,0.10846,cerrado,TP
CLAHE,closed_eye_0427.jpg_face_1,B10,cerrado,0.024017,cerrado,0.073439,cerrado,TP
CLAHE,closed_eye_0427.jpg_face_1,B15,cerrado,0.024017,cerrado,0.035939,cerrado,TP
CLAHE,closed_eye_0427.jpg_face_1,B25,cerrado,0.024017,cerrado,0.029255,cerrado,TP
CLAHE,closed_eye_0427.jpg_face_1,B40,cerrado,0.024017,cerrado,0.032176,cerrado,TP
CLAHE,closed_eye_0441.jpg_face_1,B5,cerrado,0.038961,cerrado,0.085177,cerrado,TP
CLAHE,closed_eye_0441.jpg_face_1,B10,cerrado,0.038961,cerrado,0.088877,cerrado,TP
CLAHE,closed_eye_0441.jpg_face_1,B15,cerrado,0.038961,cerrado,0.055908,cerrado,TP
CLAHE,closed_eye_0441.jpg_face_1,B25,cerrado,0.038961,cerrado,0.062528,cerrado,TP
CLAHE,closed_eye_0441.jpg_face_1,B40,cerrado,0.038961,cerrado,0.100184,cerrado,TP
CLAHE,closed_eye_0460.jpg_face_1,B5,cerrado,0.197631,abierto,0.233401,abierto,FN
CLAHE,closed_eye_0460.jpg_face_1,B10,cerrado,0.197631,abierto,0.189027,abierto,FN
CLAHE,closed_eye_0460.jpg_face_1,B15,cerrado,0.197631,abierto,0.222501,abierto,FN
CLAHE,closed_eye_0460.jpg_face_1,B25,cerrado,0.197631,abierto,0.246213,abierto,FN
CLAHE,closed_eye_0460.jpg_face_1,B40,cerrado,0.197631,abierto,0.280144,abierto,FN
CLAHE,closed_eye_0464.jpg_face_1,B5,cerrado,0.151623,cerrado,0.191546,abierto,FN
CLAHE,closed_eye_0464.jpg_face_1,B10,cerrado,0.151623,cerrado,0.153876,cerrado,TP
CLAHE,closed_eye_0464.jpg_face_1,B15,cerrado,0.151623,cerrado,0.166114,abierto,FN
CLAHE,closed_eye_0464.jpg_face_1,B25,cerrado,0.151623,cerrado,0.153443,cerrado,TP
CLAHE,closed_eye_0464.jpg_face_1,B40,cerrado,0.151623,cerrado,0.172635,abierto,FN
CLAHE,closed_eye_0466.jpg_face_1,B5,cerrado,0.022594,cerrado,0.072869,cerrado,TP
CLAHE,closed_eye_0466.jpg_face_1,B10,cerrado,0.022594,cerrado,0.049189,cerrado,TP
CLAHE,closed_eye_0466.jpg_face_1,B15,cerrado,0.022594,cerrado,0.049355,cerrado,TP
CLAHE,closed_eye_0466.jpg_face_1,B25,cerrado,0.022594,cerrado,0.031424,cerrado,TP
CLAHE,closed_eye_0466.jpg_face_1,B40,cerrado,0.022594,cerrado,0.036962,cerrado,TP
CLAHE,closed_eye_0476.jpg_face_1,B5,cerrado,0.08296,cerrado,0.147123,cerrado,TP
CLAHE,closed_eye_0476.jpg_face_1,B10,cerrado,0.08296,cerrado,0.117059,cerrado,TP
CLAHE,closed_eye_0476.jpg_face_1,B15,cerrado,0.08296,cerrado,0.093121,cerrado,TP
CLAHE,closed_eye_0476.jpg_face_1,B25,cerrado,0.08296,cerrado,0.086048,cerrado,TP
CLAHE,closed_eye_0476.jpg_face_1,B40,cerrado,0.08296,cerrado,0.089141,cerrado,TP
CLAHE,closed_eye_0481.jpg_face_1,B5,cerrado,0.093866,cerrado,0.170244,abierto,FN
CLAHE,closed_eye_0481.jpg_face_1,B10,cerrado,0.093866,cerrado,0.138213,cerrado,TP
CLAHE,closed_eye_0481.jpg_face_1,B15,cerrado,0.093866,cerrado,0.115006,cerrado,TP
CLAHE,closed_eye_0481.jpg_face_1,B25,cerrado,0.093866,cerrado,0.099749,cerrado,TP
CLAHE,closed_eye_0481.jpg_face_1,B40,cerrado,0.093866,cerrado,0.111437,cerrado,TP
CLAHE,closed_eye_0486.jpg_face_2,B5,cerrado,0.085675,cerrado,0.129324,cerrado,TP
CLAHE,closed_eye_0486.jpg_face_2,B10,cerrado,0.085675,cerrado,,no_det,no_det
CLAHE,closed_eye_0486.jpg_face_2,B15,cerrado,0.085675,cerrado,0.091616,cerrado,TP
CLAHE,closed_eye_0486.jpg_face_2,B25,cerrado,0.085675,cerrado,0.09216,cerrado,TP
CLAHE,closed_eye_0486.jpg_face_2,B40,cerrado,0.085675,cerrado,0.09312,cerrado,TP
CLAHE,closed_eye_0492.jpg_face_1,B5,cerrado,0.095285,cerrado,0.12265,cerrado,TP
CLAHE,closed_eye_0492.jpg_face_1,B10,cerrado,0.095285,cerrado,0.089873,cerrado,TP
CLAHE,closed_eye_0492.jpg_face_1,B15,cerrado,0.095285,cerrado,0.082632,cerrado,TP
CLAHE,closed_eye_0492.jpg_face_1,B25,cerrado,0.095285,cerrado,0.116038,cerrado,TP
CLAHE,closed_eye_0492.jpg_face_1,B40,cerrado,0.095285,cerrado,,no_det,no_det
CLAHE,closed_eye_0493.jpg_face_1,B5,cerrado,0.067975,cerrado,0.159603,abierto,FN
CLAHE,closed_eye_0493.jpg_face_1,B10,cerrado,0.067975,cerrado,0.129611,cerrado,TP
CLAHE,closed_eye_0493.jpg_face_1,B15,cerrado,0.067975,cerrado,0.101319,cerrado,TP
CLAHE,closed_eye_0493.jpg_face_1,B25,cerrado,0.067975,cerrado,0.108226,cerrado,TP
CLAHE,closed_eye_0493.jpg_face_1,B40,cerrado,0.067975,cerrado,0.104774,cerrado,TP
CLAHE,closed_eye_0501.jpg_face_2,B5,cerrado,0.041603,cerrado,0.152709,cerrado,TP
CLAHE,closed_eye_0501.jpg_face_2,B10,cerrado,0.041603,cerrado,0.122543,cerrado,TP
CLAHE,closed_eye_0501.jpg_face_2,B15,cerrado,0.041603,cerrado,0.108607,cerrado,TP
CLAHE,closed_eye_0501.jpg_face_2,B25,cerrado,0.041603,cerrado,0.039871,cerrado,TP
CLAHE,closed_eye_0501.jpg_face_2,B40,cerrado,0.041603,cerrado,0.025708,cerrado,TP
CLAHE,closed_eye_0503.jpg_face_1,B5,cerrado,0.063022,cerrado,0.154176,cerrado,TP
CLAHE,closed_eye_0503.jpg_face_1,B10,cerrado,0.063022,cerrado,0.065728,cerrado,TP
CLAHE,closed_eye_0503.jpg_face_1,B15,cerrado,0.063022,cerrado,0.061563,cerrado,TP
CLAHE,closed_eye_0503.jpg_face_1,B25,cerrado,0.063022,cerrado,0.065934,cerrado,TP
CLAHE,closed_eye_0503.jpg_face_1,B40,cerrado,0.063022,cerrado,0.071073,cerrado,TP
CLAHE,closed_eye_0505.jpg_face_1,B5,cerrado,0.09708,cerrado,0.097131,cerrado,TP
CLAHE,closed_eye_0505.jpg_face_1,B10,cerrado,0.09708,cerrado,0.09319,cerrado,TP
CLAHE,closed_eye_0505.jpg_face_1,B15,cerrado,0.09708,cerrado,0.088178,cerrado,TP
CLAHE,closed_eye_0505.jpg_face_1,B25,cerrado,0.09708,cerrado,0.104878,cerrado,TP
CLAHE,closed_eye_0505.jpg_face_1,B40,cerrado,0.09708,cerrado,0.104111,cerrado,TP
CLAHE,closed_eye_0523.jpg_face_2,B5,cerrado,0.056262,cerrado,0.080966,cerrado,TP
CLAHE,closed_eye_0523.jpg_face_2,B10,cerrado,0.056262,cerrado,0.073134,cerrado,TP
CLAHE,closed_eye_0523.jpg_face_2,B15,cerrado,0.056262,cerrado,0.06562,cerrado,TP
CLAHE,closed_eye_0523.jpg_face_2,B25,cerrado,0.056262,cerrado,0.070263,cerrado,TP
CLAHE,closed_eye_0523.jpg_face_2,B40,cerrado,0.056262,cerrado,0.057915,cerrado,TP
CLAHE,closed_eye_0539.jpg_face_1,B5,cerrado,0.062235,cerrado,0.124209,cerrado,TP
CLAHE,closed_eye_0539.jpg_face_1,B10,cerrado,0.062235,cerrado,0.081478,cerrado,TP
CLAHE,closed_eye_0539.jpg_face_1,B15,cerrado,0.062235,cerrado,0.065309,cerrado,TP
CLAHE,closed_eye_0539.jpg_face_1,B25,cerrado,0.062235,cerrado,0.070199,cerrado,TP
CLAHE,closed_eye_0539.jpg_face_1,B40,cerrado,0.062235,cerrado,0.068967,cerrado,TP
CLAHE,closed_eye_0544.jpg_face_1,B5,cerrado,0.101855,cerrado,0.152314,cerrado,TP
CLAHE,closed_eye_0544.jpg_face_1,B10,cerrado,0.101855,cerrado,0.095414,cerrado,TP
CLAHE,closed_eye_0544.jpg_face_1,B15,cerrado,0.101855,cerrado,0.095082,cerrado,TP
CLAHE,closed_eye_0544.jpg_face_1,B25,cerrado,0.101855,cerrado,0.094279,cerrado,TP
CLAHE,closed_eye_0544.jpg_face_1,B40,cerrado,0.101855,cerrado,0.081821,cerrado,TP
CLAHE,closed_eye_0548.jpg_face_1,B5,cerrado,0.100794,cerrado,0.057951,cerrado,TP
CLAHE,closed_eye_0548.jpg_face_1,B10,cerrado,0.100794,cerrado,0.072532,cerrado,TP
CLAHE,closed_eye_0548.jpg_face_1,B15,cerrado,0.100794,cerrado,0.083684,cerrado,TP
CLAHE,closed_eye_0548.jpg_face_1,B25,cerrado,0.100794,cerrado,0.09264,cerrado,TP
CLAHE,closed_eye_0548.jpg_face_1,B40,cerrado,0.100794,cerrado,0.093595,cerrado,TP
CLAHE,closed_eye_0557.jpg_face_1,B5,cerrado,0.056271,cerrado,0.163418,abierto,FN
CLAHE,closed_eye_0557.jpg_face_1,B10,cerrado,0.056271,cerrado,0.097522,cerrado,TP
CLAHE,closed_eye_0557.jpg_face_1,B15,cerrado,0.056271,cerrado,0.089734,cerrado,TP
CLAHE,closed_eye_0557.jpg_face_1,B25,cerrado,0.056271,cerrado,0.071946,cerrado,TP
CLAHE,closed_eye_0557.jpg_face_1,B40,cerrado,0.056271,cerrado,0.064033,cerrado,TP
CLAHE,closed_eye_0559.jpg_face_1,B5,cerrado,0.072296,cerrado,0.076199,cerrado,TP
CLAHE,closed_eye_0559.jpg_face_1,B10,cerrado,0.072296,cerrado,0.072455,cerrado,TP
CLAHE,closed_eye_0559.jpg_face_1,B15,cerrado,0.072296,cerrado,0.082092,cerrado,TP
CLAHE,closed_eye_0559.jpg_face_1,B25,cerrado,0.072296,cerrado,0.088165,cerrado,TP
CLAHE,closed_eye_0559.jpg_face_1,B40,cerrado,0.072296,cerrado,0.092301,cerrado,TP
CLAHE,closed_eye_0565.jpg_face_1,B5,cerrado,0.073688,cerrado,0.17528,abierto,FN
CLAHE,closed_eye_0565.jpg_face_1,B10,cerrado,0.073688,cerrado,0.095287,cerrado,TP
CLAHE,closed_eye_0565.jpg_face_1,B15,cerrado,0.073688,cerrado,0.095478,cerrado,TP
CLAHE,closed_eye_0565.jpg_face_1,B25,cerrado,0.073688,cerrado,0.089355,cerrado,TP
CLAHE,closed_eye_0565.jpg_face_1,B40,cerrado,0.073688,cerrado,0.084587,cerrado,TP
CLAHE,closed_eye_0566.jpg_face_1,B5,cerrado,0.10032,cerrado,0.139668,cerrado,TP
CLAHE,closed_eye_0566.jpg_face_1,B10,cerrado,0.10032,cerrado,0.120911,cerrado,TP
CLAHE,closed_eye_0566.jpg_face_1,B15,cerrado,0.10032,cerrado,0.127366,cerrado,TP
CLAHE,closed_eye_0566.jpg_face_1,B25,cerrado,0.10032,cerrado,0.145555,cerrado,TP
CLAHE,closed_eye_0566.jpg_face_1,B40,cerrado,0.10032,cerrado,0.120876,cerrado,TP
CLAHE,closed_eye_0578.jpg_face_1,B5,cerrado,0.117313,cerrado,0.19733,abierto,FN
CLAHE,closed_eye_0578.jpg_face_1,B10,cerrado,0.117313,cerrado,0.194637,abierto,FN
CLAHE,closed_eye_0578.jpg_face_1,B15,cerrado,0.117313,cerrado,0.161461,abierto,FN
CLAHE,closed_eye_0578.jpg_face_1,B25,cerrado,0.117313,cerrado,0.154404,cerrado,TP
CLAHE,closed_eye_0578.jpg_face_1,B40,cerrado,0.117313,cerrado,0.172409,abierto,FN
CLAHE,closed_eye_0593.jpg_face_1,B5,cerrado,0.208663,abierto,0.263992,abierto,FN
CLAHE,closed_eye_0593.jpg_face_1,B10,cerrado,0.208663,abierto,0.250872,abierto,FN
CLAHE,closed_eye_0593.jpg_face_1,B15,cerrado,0.208663,abierto,0.258615,abierto,FN
CLAHE,closed_eye_0593.jpg_face_1,B25,cerrado,0.208663,abierto,0.243542,abierto,FN
CLAHE,closed_eye_0593.jpg_face_1,B40,cerrado,0.208663,abierto,0.215111,abierto,FN
CLAHE,closed_eye_0597.jpg_face_2,B5,cerrado,0.053396,cerrado,0.0765,cerrado,TP
CLAHE,closed_eye_0597.jpg_face_2,B10,cerrado,0.053396,cerrado,0.068073,cerrado,TP
CLAHE,closed_eye_0597.jpg_face_2,B15,cerrado,0.053396,cerrado,0.060091,cerrado,TP
CLAHE,closed_eye_0597.jpg_face_2,B25,cerrado,0.053396,cerrado,0.068867,cerrado,TP
CLAHE,closed_eye_0597.jpg_face_2,B40,cerrado,0.053396,cerrado,0.085495,cerrado,TP
CLAHE,closed_eye_0602.jpg_face_1,B5,cerrado,0.107936,cerrado,0.124841,cerrado,TP
CLAHE,closed_eye_0602.jpg_face_1,B10,cerrado,0.107936,cerrado,0.122378,cerrado,TP
CLAHE,closed_eye_0602.jpg_face_1,B15,cerrado,0.107936,cerrado,0.124794,cerrado,TP
CLAHE,closed_eye_0602.jpg_face_1,B25,cerrado,0.107936,cerrado,0.122089,cerrado,TP
CLAHE,closed_eye_0602.jpg_face_1,B40,cerrado,0.107936,cerrado,0.126833,cerrado,TP
CLAHE,closed_eye_0603.jpg_face_1,B5,cerrado,0.054804,cerrado,0.117516,cerrado,TP
CLAHE,closed_eye_0603.jpg_face_1,B10,cerrado,0.054804,cerrado,0.068231,cerrado,TP
CLAHE,closed_eye_0603.jpg_face_1,B15,cerrado,0.054804,cerrado,0.053087,cerrado,TP
CLAHE,closed_eye_0603.jpg_face_1,B25,cerrado,0.054804,cerrado,0.05953,cerrado,TP
CLAHE,closed_eye_0603.jpg_face_1,B40,cerrado,0.054804,cerrado,0.043953,cerrado,TP
CLAHE,closed_eye_0607.jpg_face_1,B5,cerrado,0.047953,cerrado,0.106589,cerrado,TP
CLAHE,closed_eye_0607.jpg_face_1,B10,cerrado,0.047953,cerrado,0.069438,cerrado,TP
CLAHE,closed_eye_0607.jpg_face_1,B15,cerrado,0.047953,cerrado,0.051493,cerrado,TP
CLAHE,closed_eye_0607.jpg_face_1,B25,cerrado,0.047953,cerrado,0.037879,cerrado,TP
CLAHE,closed_eye_0607.jpg_face_1,B40,cerrado,0.047953,cerrado,0.041691,cerrado,TP
CLAHE,closed_eye_0619.jpg_face_1,B5,cerrado,0.10316,cerrado,0.178764,abierto,FN
CLAHE,closed_eye_0619.jpg_face_1,B10,cerrado,0.10316,cerrado,0.192564,abierto,FN
CLAHE,closed_eye_0619.jpg_face_1,B15,cerrado,0.10316,cerrado,0.188,abierto,FN
CLAHE,closed_eye_0619.jpg_face_1,B25,cerrado,0.10316,cerrado,0.146703,cerrado,TP
CLAHE,closed_eye_0619.jpg_face_1,B40,cerrado,0.10316,cerrado,0.102867,cerrado,TP
CLAHE,closed_eye_0622.jpg_face_1,B5,cerrado,0.111137,cerrado,0.161577,abierto,FN
CLAHE,closed_eye_0622.jpg_face_1,B10,cerrado,0.111137,cerrado,0.114566,cerrado,TP
CLAHE,closed_eye_0622.jpg_face_1,B15,cerrado,0.111137,cerrado,0.110043,cerrado,TP
CLAHE,closed_eye_0622.jpg_face_1,B25,cerrado,0.111137,cerrado,0.11142,cerrado,TP
CLAHE,closed_eye_0622.jpg_face_1,B40,cerrado,0.111137,cerrado,0.124,cerrado,TP
CLAHE,closed_eye_0625.jpg_face_2,B5,cerrado,0.049821,cerrado,0.176501,abierto,FN
CLAHE,closed_eye_0625.jpg_face_2,B10,cerrado,0.049821,cerrado,0.112694,cerrado,TP
CLAHE,closed_eye_0625.jpg_face_2,B15,cerrado,0.049821,cerrado,0.099648,cerrado,TP
CLAHE,closed_eye_0625.jpg_face_2,B25,cerrado,0.049821,cerrado,0.065345,cerrado,TP
CLAHE,closed_eye_0625.jpg_face_2,B40,cerrado,0.049821,cerrado,,no_det,no_det
CLAHE,closed_eye_0627.jpg_face_1,B5,cerrado,0.058276,cerrado,0.183919,abierto,FN
CLAHE,closed_eye_0627.jpg_face_1,B10,cerrado,0.058276,cerrado,0.100935,cerrado,TP
CLAHE,closed_eye_0627.jpg_face_1,B15,cerrado,0.058276,cerrado,0.07468,cerrado,TP
